t,x1,y1,x2,y2,sep
4834174.617461747,0.019501950195019505,20215930255128.668,-44222013738597.625,-8390455732630.004,18353983417969.492,68804656378906.016
4858965.2565256525,0.0196019601960196,20414938740898.44,-44326885393726.71,-8473052569342.252,18397509536672.094,69056974747849.92
4883755.895589558,0.019701970197019702,20613690304360.28,-44431199186724.086,-8555542772561.788,18440804119281.03,69308967370796.414
4908546.534653465,0.019801980198019802,20812185263527.902,-44534959881791.49,-8637926474277.598,18483869143139.09,69560634650947.96
4933337.173717372,0.019901990199019903,21010423949249.184,-44638172182835.086,-8720203811805.374,18526706560563.867,69811977007779.125
4958127.812781278,0.020002000200020003,21208406704726.62,-44740840734443.06,-8802374927588.488,18569318299253.53,70062994876428.586
4982918.451845184,0.0201020102010201,21406133885053.04,-44842970122844.695,-8884439969005.3,18611706262684.844,70313688707110.53
5007709.090909091,0.0202020202020202,21603605856762.543,-44944564876851.05,-8966399088182.783,18653872330503.64,70564058964545.25
5032499.729972998,0.020302030203020304,21800822997394.92,-45045629468777.72,-9048252441815.72,18695818358907.746,70814106127406.97
5057290.369036904,0.0204020402040204,21997785695075.137,-45146168315350.3,-9130000190992.188,18737546181022.824,71063830687790.56
5082081.0081008095,0.0205020502050205,22194494348105.742,-45246185778592.6,-9211642501024.39,18779057607271.023,71313233150694.84
5106871.647164716,0.020602060206020602,22390949364571.86,-45345686166697.95,-9293179541284.701,18820354425732.582,71562314033521.7
5131662.286228623,0.020702070207020702,22587151161959.62,-45444673734884.45,-9374611485047.31,18861438402500.793,71811073865592.44
5156452.925292529,0.020802080208020803,22783100166786.008,-45543152686233.64,-9455938509334.584,18902311282030.117,72059513187678.28
5181243.564356435,0.0209020902090209,22978796814241.055,-45641127172513.85,-9537160794768.572,18942974787477.895,72307632551546.88
5206034.203420342,0.021002100210021003,23174241547840.785,-45738601294987.83,-9618278525426.957,18983430621039.52,72555432519522.12
5230824.842484249,0.021102110211021104,23369434819091.965,-45835579105205.586,-9699291888703.906,19023680464277.527,72802913664059.34
5255615.481548155,0.0212021202120212,23564377087166.887,-45932064605782.15,-9780201075175.115,19063725978444.402,73050076567332.69
5280406.120612061,0.0213021302130213,23759068818588.426,-46028061751160.84,-9861006278467.064,19103568804799.35,73296921820835.95
